sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"infelizmente , tais equipamentos ainda não são amplamente utilizados na sinalização luminosa de trânsito no brasil , o que nos deixa aquém das possibilidades de atuar preventivamente contra o cometimento de infrações e , consequentemente , contra a ocorrência de acidentes nas vias .","['infelizmente', ',', 'tais', 'equipamentos', 'ainda', 'não', 'são', 'amplamente', 'utilizados', 'na', 'sinalização', 'luminosa', 'de', 'trânsito', 'no', 'brasil', ',', 'o', 'que', 'nos', 'deixa', 'aquém', 'das', 'possibilidades', 'de', 'atuar', 'preventivamente', 'contra', 'o', 'cometimento', 'de', 'infrações', 'e', ',', 'consequentemente', ',', 'contra', 'a', 'ocorrência', 'de', 'acidentes', 'nas', 'vias', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,infelizmente equipamento amplamente utilizar sinalização luminoso trânsito Brasil deixar aquém possibilidade atuar preventivamente cometimento infração consequentemente ocorrência acidente via,infeliz equip ampl utiliz sinal lumin trânsit brasil deix aquém possibil atu preventiv comet infr consequ ocorr acid via,1722
"tais fatos , em conjunto , demonstram a necessidade de uma atenção especial por parte do legislador para a questão da violência doméstica e sexual contra a criança e o adolescente , razão pela qual se propõe o presente projeto de lei .","['tais', 'fatos', ',', 'em', 'conjunto', ',', 'demonstram', 'a', 'necessidade', 'de', 'uma', 'atenção', 'especial', 'por', 'parte', 'do', 'legislador', 'para', 'a', 'questão', 'da', 'violência', 'doméstica', 'e', 'sexual', 'contra', 'a', 'criança', 'e', 'o', 'adolescente', ',', 'razão', 'pela', 'qual', 'se', 'propõe', 'o', 'presente', 'projeto', 'de', 'lei', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,fato conjunto demonstrar necessidade atenção especial legislador violência doméstico sexual criança adolescente razão propor presente projeto lei,fat conjunt demonstr necess atenç espec legisl viol domést sex crianç adolesc ra propõ pres projet lei,1723
"p l n .4 6 4 4 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 7 : 2 6 3 ademais , não é coerente que a empresa tomadora de recursos distribua lucros quando está em dívida com a população .","['p', 'l', 'n', '.4', '6', '4', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '2', '6', '3', 'ademais', ',', 'não', 'é', 'coerente', 'que', 'a', 'empresa', 'tomadora', 'de', 'recursos', 'distribua', 'lucros', 'quando', 'está', 'em', 'dívida', 'com', 'a', 'população', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 6 4 4 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 7 2 6 3 coerente empresa tomador recurso distribua lucro dívida população,p l n .4 6 4 4 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 7 2 6 3 coer empr tom recurs distribu lucr dív popul,1724
"certo de que todos esses ganhos conjugados trarão maior eficiência decisória ao processo legislativo , conto com o apoio dos nobres pares para a aprovação da presente proposição .","['certo', 'de', 'que', 'todos', 'esses', 'ganhos', 'conjugados', 'trarão', 'maior', 'eficiência', 'decisória', 'ao', 'processo', 'legislativo', ',', 'conto', 'com', 'o', 'apoio', 'dos', 'nobres', 'pares', 'para', 'a', 'aprovação', 'da', 'presente', 'proposição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,certo ganho conjugar trar eficiência decisório processo legislativo conto nobre par aprovação presente proposição,cert ganh conjug tr efici decisór process legisl cont nobr par aprov pres propos,1725
"com efeito , não se pode considerar como delito o chamado crime impossível , em que a conduta jamais poderá levar à lesão ou à ameaça de lesão do bem jurídico , em face da impropriedade absoluta do objeto material , ou à ineficácia absoluta do meio empregado .","['com', 'efeito', ',', 'não', 'se', 'pode', 'considerar', 'como', 'delito', 'o', 'chamado', 'crime', 'impossível', ',', 'em', 'que', 'a', 'conduta', 'jamais', 'poderá', 'levar', 'à', 'lesão', 'ou', 'à', 'ameaça', 'de', 'lesão', 'do', 'bem', 'jurídico', ',', 'em', 'face', 'da', 'impropriedade', 'absoluta', 'do', 'objeto', 'material', ',', 'ou', 'à', 'ineficácia', 'absoluta', 'do', 'meio', 'empregado', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,efeito considerar delito chamado crime impossível conduta jamais levar lesão ameaça lesão jurídico face impropriedade absoluto objeto material ineficácia absoluto empregado,efeit consider delit cham crim imposs condut jamal lev les ameaç les juríd fac impropriedad absolut objet mater ineficác absolut empreg,1726
"a geração distribuída , por situar-se próxima às cargas , também alivia os sistemas de p l n .4 8 8 3 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 6 : 4 0 câmara dos deputados 3 transmissão e distribuição , aumentando sua estabilidade e postergando ou evitando vultosos investimentos em sua expansão .","['a', 'geração', 'distribuída', ',', 'por', 'situar-se', 'próxima', 'às', 'cargas', ',', 'também', 'alivia', 'os', 'sistemas', 'de', 'p', 'l', 'n', '.4', '8', '8', '3', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '6', ':', '4', '0', 'câmara', 'dos', 'deputados', '3', 'transmissão', 'e', 'distribuição', ',', 'aumentando', 'sua', 'estabilidade', 'e', 'postergando', 'ou', 'evitando', 'vultosos', 'investimentos', 'em', 'sua', 'expansão', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,geração distribuir situar se carga aliviar sistema p l n .4 8 8 3 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 6 4 0 câmara deputado 3 transmissão distribuição aumentar estabilidade postergar evitar vultoso investimento expansão,ger distribu situar-s carg aliv sistem p l n .4 8 8 3 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 6 4 0 câm deput 3 transmiss distribu aument estabil posterg evit vult invest expans,1727
"de acordo com o projeto , a instância gestora máxima do sus terá a incumbência de estabelecer a devida padronização desses medicamentos e de seu uso .","['de', 'acordo', 'com', 'o', 'projeto', ',', 'a', 'instância', 'gestora', 'máxima', 'do', 'sus', 'terá', 'a', 'incumbência', 'de', 'estabelecer', 'a', 'devida', 'padronização', 'desses', 'medicamentos', 'e', 'de', 'seu', 'uso', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,acordo projeto instância gestora grande sus ter incumbência estabelecer devido padronização de esse medicamento uso,acord projet inst ges máx su ter incumb estabelec dev padron dess medic uso,1728
"p l n .4 6 3 6 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 6 : 4 2 2 de início , o entendimento do poder executivo , esposado na medida provisória nº 579 , de 11 de setembro de 2012 1 , era que não era devido qualquer pagamento às transmissoras referentes a ativos existentes em 31 de maio de 2000 .","['p', 'l', 'n', '.4', '6', '3', '6', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '6', ':', '4', '2', '2', 'de', 'início', ',', 'o', 'entendimento', 'do', 'poder', 'executivo', ',', 'esposado', 'na', 'medida', 'provisória', 'nº', '579', ',', 'de', '11', 'de', 'setembro', 'de', '2012', '1', ',', 'era', 'que', 'não', 'era', 'devido', 'qualquer', 'pagamento', 'às', 'transmissoras', 'referentes', 'a', 'ativos', 'existentes', 'em', '31', 'de', 'maio', 'de', '2000', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'O']",0,1,1,0,0,0,0,p l n .4 6 3 6 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 4 2 2 início entendimento executivo esposar medida provisório nº 579 11 setembro 2012 1 devido pagamento transmissora referente ativo existente 31 maio 2000,p l n .4 6 3 6 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 4 2 2 iníci entend execu espos med provisór nº 579 11 setembr 2012 1 dev pag transmis refer ativ exist 31 mai 2000,1729
"o congresso nacional decreta : art . 1º esta lei torna crime aliciar idoso para contrair empréstimos consignados , com descontos em seus proventos , rendas , pensões ou aposentadoria .","['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'torna', 'crime', 'aliciar', 'idoso', 'para', 'contrair', 'empréstimos', 'consignados', ',', 'com', 'descontos', 'em', 'seus', 'proventos', ',', 'rendas', ',', 'pensões', 'ou', 'aposentadoria', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,congresso nacional decretar art 1º lei tornar crime aliciar idoso contrair empréstimo consignar desconto provento renda pensão aposentadoria,congress nacion decret art 1º lei torn crim alici idos contra emprést consign descont provent rend pens aposentad,1730
"nos termos da legislação atual , por exemplo , o elemento que pratica um crime dessa natureza , se for primário , não precisa cumprir sequer metade da sanção para que possa ser colocado em um regime mais benéfico de cumprimento da pena !","['nos', 'termos', 'da', 'legislação', 'atual', ',', 'por', 'exemplo', ',', 'o', 'elemento', 'que', 'pratica', 'um', 'crime', 'dessa', 'natureza', ',', 'se', 'for', 'primário', ',', 'não', 'precisa', 'cumprir', 'sequer', 'metade', 'da', 'sanção', 'para', 'que', 'possa', 'ser', 'colocado', 'em', 'um', 'regime', 'mais', 'benéfico', 'de', 'cumprimento', 'da', 'pena', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,termo legislação atual elemento praticar crime natureza primário precisar cumprir sequer metade sanção poder colocar regime benéfico cumprimento pena,term legisl atual element pra crim natur prim precis cumpr sequ metad sanç poss coloc regim benéf cumpr pen,1731
( nr ) ” art . 3 o o caput do art . 87 do regimento interno passa a vigorar com a seguinte redação : “ art . 87 .,"['(', 'nr', ')', '”', 'art', '.', '3', 'o', 'o', 'caput', 'do', 'art', '.', '87', 'do', 'regimento', 'interno', 'passa', 'a', 'vigorar', 'com', 'a', 'seguinte', 'redação', ':', '“', 'art', '.', '87', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,nr art 3 caput art 87 regimento interno passar vigorar seguinte redação art 87,nr art 3 caput art 87 reg intern pass vigor seguint red art 87,1732
"ronaldo fonseca ) acrescenta o artigo 12 - a à lei nº 9.096 , de 19 de setembro de 1995 , que dispõe sobre partidos políticos , e regulamenta os arts . 17 e 14 , § 3º , inciso v , da constituição federal .","['ronaldo', 'fonseca', ')', 'acrescenta', 'o', 'artigo', '12', '-', 'a', 'à', 'lei', 'nº', '9.096', ',', 'de', '19', 'de', 'setembro', 'de', '1995', ',', 'que', 'dispõe', 'sobre', 'partidos', 'políticos', ',', 'e', 'regulamenta', 'os', 'arts', '.', '17', 'e', '14', ',', '§', '3º', ',', 'inciso', 'v', ',', 'da', 'constituição', 'federal', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O']",2,0,0,1,0,0,0,Ronaldo Fonseca acrescentar artigo 12 lei nº 9.096 19 setembro 1995 dispor partido político regulamentar art 17 14 3º inciso v constituição federal,ronald fonsec acrescent artig 12 lei nº 9.096 19 setembr 1995 dispõ part polít regulament art 17 14 3º incis v constitu feder,1733
"de plano , a mudança parece singela , mas é o suficiente para o jovem adquirir maior confiança e poder dirigir sem medo , colocando em prática o que aprendeu nas fases de pré-testes .","['de', 'plano', ',', 'a', 'mudança', 'parece', 'singela', ',', 'mas', 'é', 'o', 'suficiente', 'para', 'o', 'jovem', 'adquirir', 'maior', 'confiança', 'e', 'poder', 'dirigir', 'sem', 'medo', ',', 'colocando', 'em', 'prática', 'o', 'que', 'aprendeu', 'nas', 'fases', 'de', 'pré-testes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,plano mudança singelo suficiente jovem adquirir confiança dirigir medo colocar prática aprender fase pré-teste,plan mudanç singel sufici jov adquir confianç dirig med coloc prát aprend fas pré-t,1734
art . 3º esta lei entra em vigor após decorridos trinta dias da data de sua publicação oficial .,"['art', '.', '3º', 'esta', 'lei', 'entra', 'em', 'vigor', 'após', 'decorridos', 'trinta', 'dias', 'da', 'data', 'de', 'sua', 'publicação', 'oficial', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 3º lei entrar vigor decorrir trinta dia data publicação oficial,art 3º lei entr vig decorr trint dia dat public ofic,1735
"e , desde janeiro de 2019 até a presente data , mais de 200 tipos de agrotóxicos foram liberados no brasil , indo na contramão do que o resto do mundo tem tentado implementar nas políticas de alimentação e produção de alimentos .","['e', ',', 'desde', 'janeiro', 'de', '2019', 'até', 'a', 'presente', 'data', ',', 'mais', 'de', '200', 'tipos', 'de', 'agrotóxicos', 'foram', 'liberados', 'no', 'brasil', ',', 'indo', 'na', 'contramão', 'do', 'que', 'o', 'resto', 'do', 'mundo', 'tem', 'tentado', 'implementar', 'nas', 'políticas', 'de', 'alimentação', 'e', 'produção', 'de', 'alimentos', '.']","['O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,0,0,1,0,janeiro 2019 presente data 200 tipo agrotóxico liberar Brasil ir contramão resto mundo tentar implementar política alimentação produção alimento,jan 2019 pres dat 200 tip agrotóx liber brasil ind contr rest mund tent implement polít aliment produç aliment,1736
"diante do exposto , conclui-se ser fundamental alterar a lei nº 9.433 , de 8 de janeiro de 1997 , no sentido de determinar que parcela dos recursos decorrentes da cobrança do uso de recursos hídricos seja destinada aos municípios .","['diante', 'do', 'exposto', ',', 'conclui-se', 'ser', 'fundamental', 'alterar', 'a', 'lei', 'nº', '9.433', ',', 'de', '8', 'de', 'janeiro', 'de', '1997', ',', 'no', 'sentido', 'de', 'determinar', 'que', 'parcela', 'dos', 'recursos', 'decorrentes', 'da', 'cobrança', 'do', 'uso', 'de', 'recursos', 'hídricos', 'seja', 'destinada', 'aos', 'municípios', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,exposto concluir se fundamental alterar lei nº 9.433 8 janeiro 1997 sentido determinar parcela recurso decorrente cobrança uso recurso hídrico ser destinar município,expost conclui-s fundament alter lei nº 9.433 8 jan 1997 sent determin parcel recurs decorr cobranç uso recurs hídr sej destin municípi,1737
christino aureo ) institui o cadastro nacional para bloqueio de ligações telefônicas e mensagens eletrônicas de cunho publicitário .,"['christino', 'aureo', ')', 'institui', 'o', 'cadastro', 'nacional', 'para', 'bloqueio', 'de', 'ligações', 'telefônicas', 'e', 'mensagens', 'eletrônicas', 'de', 'cunho', 'publicitário', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,christino aureo instituir cadastro nacional bloqueio ligação telefônico mensagem eletrônico cunho publicitário,christin aure institu cadastr nacion bloquei lig telefôn mens eletrôn cunh publicit,1738
"paralelamente , o mercado de tv por assinatura vem experimentando um período de vertiginosa expansão , tendo alcançado a expressiva marca dos 9,9 milhões de assinantes em janeiro de 2011 .","['paralelamente', ',', 'o', 'mercado', 'de', 'tv', 'por', 'assinatura', 'vem', 'experimentando', 'um', 'período', 'de', 'vertiginosa', 'expansão', ',', 'tendo', 'alcançado', 'a', 'expressiva', 'marca', 'dos', '9,9', 'milhões', 'de', 'assinantes', 'em', 'janeiro', 'de', '2011', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O']",0,1,0,0,0,0,0,"paralelamente mercado tv assinatura experimentar período vertiginoso expansão ter alcançar expressivo marca 9,9 milhão assinante janeiro 2011","paralel merc tv assinat experiment períod vertigin expans tend alcanç express marc 9,9 milhã assin jan 2011",1739
deputado wilson santiago ptb / pb,"['deputado', 'wilson', 'santiago', 'ptb', '/', 'pb']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-ORGANIZACAO', 'O', 'B-LOCAL']",0,0,1,2,0,1,0,deputado Wilson Santiago ptb pb,deput wilson santiag ptb pb,1740
o congresso nacional não poderá se furtar a agir num quadro dessa gravidade .,"['o', 'congresso', 'nacional', 'não', 'poderá', 'se', 'furtar', 'a', 'agir', 'num', 'quadro', 'dessa', 'gravidade', '.']","['O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,congresso nacional furtar agir quadro gravidade,congress nacion furt agir quadr grav,1741
"xiii – estabelecer e implantar a política rural , atendidas as disposições do art . 187 - a .","['xiii', '–', 'estabelecer', 'e', 'implantar', 'a', 'política', 'rural', ',', 'atendidas', 'as', 'disposições', 'do', 'art', '.', '187', '-', 'a', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,xiii estabelecer implantar política rural atendir disposição art 187,xii estabelec implant polít rural atend dispos art 187,1742
"no caso das diferenciações tarifárias , cumpre dizer que tramitou na casa o projeto de lei nº 746 , de 2011 , proposto pelo deputado felipe bornier , cuja finalidade era justamente permiti-las , mediante alteração no art . 13 da lei de concessões .","['no', 'caso', 'das', 'diferenciações', 'tarifárias', ',', 'cumpre', 'dizer', 'que', 'tramitou', 'na', 'casa', 'o', 'projeto', 'de', 'lei', 'nº', '746', ',', 'de', '2011', ',', 'proposto', 'pelo', 'deputado', 'felipe', 'bornier', ',', 'cuja', 'finalidade', 'era', 'justamente', 'permiti-las', ',', 'mediante', 'alteração', 'no', 'art', '.', '13', 'da', 'lei', 'de', 'concessões', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O']",2,0,0,2,0,0,0,caso diferenciação tarifário cumprir tramitar casa projeto lei nº 746 2011 propor deputado Felipe Bornier finalidade justamente permiti-las mediante alteração art 13 lei concessão,cas diferenci tarifár cumpr tramit cas projet lei nº 746 2011 propost deput felip borni final just permiti-l medi alter art 13 lei concess,1743
"falo , em especial , da ausência de tratamento adequado , relativamente aos impostos sobre a propriedade , para as hipóteses de caso fortuito ou força maior , bem como para a de furto ou roubo de veículos .","['falo', ',', 'em', 'especial', ',', 'da', 'ausência', 'de', 'tratamento', 'adequado', ',', 'relativamente', 'aos', 'impostos', 'sobre', 'a', 'propriedade', ',', 'para', 'as', 'hipóteses', 'de', 'caso', 'fortuito', 'ou', 'força', 'maior', ',', 'bem', 'como', 'para', 'a', 'de', 'furto', 'ou', 'roubo', 'de', 'veículos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,falar especial ausência tratamento adequado relativamente imposto propriedade hipótese caso fortuito força furto roubo veículo,fal espec aus trat adequ relativ impost propriedad hipótes cas fortuit forç furt roub veícul,1744
"entendo que essa previsão trará mais tempestividade ao andamento dos trabalhos legislativos e à formação de consensos , uma vez as permite a agregação de opiniões semelhantes de partidos políticos com afinidades programáticas .","['entendo', 'que', 'essa', 'previsão', 'trará', 'mais', 'tempestividade', 'ao', 'andamento', 'dos', 'trabalhos', 'legislativos', 'e', 'à', 'formação', 'de', 'consensos', ',', 'uma', 'vez', 'as', 'permite', 'a', 'agregação', 'de', 'opiniões', 'semelhantes', 'de', 'partidos', 'políticos', 'com', 'afinidades', 'programáticas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,entendo previsão trar tempestividade andamento trabalho legislativo formação consenso permitir agregação opinião semelhante partido político afinidade programático,ent previs tr tempest and trabalh legisl form consens permit agreg opin semelh part polít afin programá,1745
"esse ato legal , entretanto , deixou de explicitar a forma de atualização desse valor , como pode se ver a seguir : “ art . 15","['esse', 'ato', 'legal', ',', 'entretanto', ',', 'deixou', 'de', 'explicitar', 'a', 'forma', 'de', 'atualização', 'desse', 'valor', ',', 'como', 'pode', 'se', 'ver', 'a', 'seguir', ':', '“', 'art', '.', '15']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,ato legal entretanto deixar explicitar atualização seguir art 15,ato legal entretant deix explicit atual segu art 15,1746
