sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"desse modo , apresentamos a presente proposição , que visa a aperfeiçoar a legislação de produtos alimentícios artesanais de origem animal para fins de exportação ou participação em concursos e provas internacionais , e pedimos o apoio dos nobres colegas parlamentares para a sua aprovação .","['desse', 'modo', ',', 'apresentamos', 'a', 'presente', 'proposição', ',', 'que', 'visa', 'a', 'aperfeiçoar', 'a', 'legislação', 'de', 'produtos', 'alimentícios', 'artesanais', 'de', 'origem', 'animal', 'para', 'fins', 'de', 'exportação', 'ou', 'participação', 'em', 'concursos', 'e', 'provas', 'internacionais', ',', 'e', 'pedimos', 'o', 'apoio', 'dos', 'nobres', 'colegas', 'parlamentares', 'para', 'a', 'sua', 'aprovação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,modo apresentar presente proposição visar aperfeiçoar legislação produto alimentício artesanal origem animal fim exportação participação concurso prova internacional pedir nobre colega parlamentar aprovação,mod apresent pres propos vis aperfeiço legisl produt alimentíci artesan orig animal fim export particip concurs prov internac ped nobr coleg parlament aprov,1695
"no mês em curso , recorda-se internacionalmente o fato cuja data significativa é o dia 24 de abril .","['no', 'mês', 'em', 'curso', ',', 'recorda-se', 'internacionalmente', 'o', 'fato', 'cuja', 'data', 'significativa', 'é', 'o', 'dia', '24', 'de', 'abril', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O']",0,1,0,0,0,0,0,curso recordar se internacionalmente fato data significativo dia 24 abril,curs recorda-s internac fat dat signific dia 24 abril,1696
"diante da importância e atualidade da matéria , esperamos contar com o apoio dos nobres pares para aprovação desta proposição legislativa .","['diante', 'da', 'importância', 'e', 'atualidade', 'da', 'matéria', ',', 'esperamos', 'contar', 'com', 'o', 'apoio', 'dos', 'nobres', 'pares', 'para', 'aprovação', 'desta', 'proposição', 'legislativa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,importância atualidade matéria esperar contar nobre par aprovação proposição legislativo,import atual matér esper cont nobr par aprov propos legisl,1697
"com efeito , “ a influência cultural do continente africano ( . . . ) se faz visível em diversas áreas da atividade humana : música e ritmos , alimentação , danças , religiões , mitologia , vestuário , costumes , transformações linguísticas 1 ” , entre outros .","['com', 'efeito', ',', '“', 'a', 'influência', 'cultural', 'do', 'continente', 'africano', '(', '.', '.', '.', ')', 'se', 'faz', 'visível', 'em', 'diversas', 'áreas', 'da', 'atividade', 'humana', ':', 'música', 'e', 'ritmos', ',', 'alimentação', ',', 'danças', ',', 'religiões', ',', 'mitologia', ',', 'vestuário', ',', 'costumes', ',', 'transformações', 'linguísticas', '1', '”', ',', 'entre', 'outros', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,efeito influência cultural continente africano visível diversos área atividade humano música ritmo alimentação dança religião mitologia vestuário costume transformação linguístico 1,efeit influ cult contin afric vis divers áre ativ human músic ritm aliment danç relig mitolog vestu costum transform linguís 1,1698
deputado carlos henrique gaguim 2019 - 15025 p l n .4 6 2 7 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 5 : 4 5,"['deputado', 'carlos', 'henrique', 'gaguim', '2019', '-', '15025', 'p', 'l', 'n', '.4', '6', '2', '7', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '5', ':', '4', '5']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,2,0,0,0,deputado Carlos Henrique gaguim 2019 15025 p l n .4 6 2 7 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 5 4 5,deput carl henriqu gaguim 2019 15025 p l n .4 6 2 7 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 5 4 5,1699
"nesse contexto , cumpre ressaltar que os trabalhadores brasileiros dispõem de várias garantias , as quais vigoram em favor da preservação da ocupação dos postos de trabalho por cidadãos brasileiros , como o limite na legislação trabalhista , segundo a qual as empresas brasileiras com três ou mais empregados são obrigadas a manter uma proporcionalidade de 2 / 3 de empregados brasileiros para 1 / 3 de empregados estrangeiros .","['nesse', 'contexto', ',', 'cumpre', 'ressaltar', 'que', 'os', 'trabalhadores', 'brasileiros', 'dispõem', 'de', 'várias', 'garantias', ',', 'as', 'quais', 'vigoram', 'em', 'favor', 'da', 'preservação', 'da', 'ocupação', 'dos', 'postos', 'de', 'trabalho', 'por', 'cidadãos', 'brasileiros', ',', 'como', 'o', 'limite', 'na', 'legislação', 'trabalhista', ',', 'segundo', 'a', 'qual', 'as', 'empresas', 'brasileiras', 'com', 'três', 'ou', 'mais', 'empregados', 'são', 'obrigadas', 'a', 'manter', 'uma', 'proporcionalidade', 'de', '2', '/', '3', 'de', 'empregados', 'brasileiros', 'para', '1', '/', '3', 'de', 'empregados', 'estrangeiros', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,contexto cumprir ressaltar trabalhador brasileiro dispor vários garantia vigorar preservação ocupação posto trabalho cidadão brasileiro limite legislação trabalhista empresa brasileiro empregado obrigar manter proporcionalidade 2 3 empregado brasileiro 1 3 empregado estrangeiro,context cumpr ressalt trabalh brasil dispõ vár garant vigor preserv ocup post trabalh cidad brasil limit legisl trabalh empr brasil empreg obrig mant proporcional 2 3 empreg brasil 1 3 empreg estrang,1700
"trata-se de um projeto de grande utilidade , pois é sabido que o organismo humano necessita de uma quantidade mínima diária de água , para seu perfeito funcionamento .","['trata-se', 'de', 'um', 'projeto', 'de', 'grande', 'utilidade', ',', 'pois', 'é', 'sabido', 'que', 'o', 'organismo', 'humano', 'necessita', 'de', 'uma', 'quantidade', 'mínima', 'diária', 'de', 'água', ',', 'para', 'seu', 'perfeito', 'funcionamento', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,tratar se projeto utilidade saber organismo humano necessitar quantidade pequeno diária água perfeito funcionamento,trata-s projet util sab organ human necessit quant mín diár águ perfeit funcion,1701
paulo wagner ) dispõe sobre o programa escola aberta nas escolas públicas urbanas de educação básica .,"['paulo', 'wagner', ')', 'dispõe', 'sobre', 'o', 'programa', 'escola', 'aberta', 'nas', 'escolas', 'públicas', 'urbanas', 'de', 'educação', 'básica', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,1,0,0,Paulo Wagner dispor programa escola abrir escola público urbano educação básico,paul wagn dispõ program escol abert escol públic urban educ básic,1702
iracema portella ) dispõe sobre abertura de linha de crédito subsidiada em instituições bancárias para atender as vítimas de calamidades públicas .,"['iracema', 'portella', ')', 'dispõe', 'sobre', 'abertura', 'de', 'linha', 'de', 'crédito', 'subsidiada', 'em', 'instituições', 'bancárias', 'para', 'atender', 'as', 'vítimas', 'de', 'calamidades', 'públicas', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,iracema portellar dispor abertura linha crédito subsidiar instituição bancário atender vítima calamidade público,iracem portell dispõ abert linh crédit subsidi institu bancár atend vítim calam públic,1703
"não obstante as ambiciosas metas constantes do plano nacional de turismo , a atual política setorial reservou um espaço tímido ao agroturismo ou turismo rural .","['não', 'obstante', 'as', 'ambiciosas', 'metas', 'constantes', 'do', 'plano', 'nacional', 'de', 'turismo', ',', 'a', 'atual', 'política', 'setorial', 'reservou', 'um', 'espaço', 'tímido', 'ao', 'agroturismo', 'ou', 'turismo', 'rural', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,obstante ambicioso meta constante plano nacional turismo atual política setorial reservar espaço tímido agroturismo turismo rural,obst ambici met const plan nacion tur atual polít setor reserv espaç tímid agrotur tur rural,1704
"tão intensa é a relação entre a democracia e o reconhecimento da aptidão de todos para o exercício de cargos de representação política que o regime democrático foi muitas vezes identificado , ao longo da história , com a escolha de representantes políticos por sorteio .","['tão', 'intensa', 'é', 'a', 'relação', 'entre', 'a', 'democracia', 'e', 'o', 'reconhecimento', 'da', 'aptidão', 'de', 'todos', 'para', 'o', 'exercício', 'de', 'cargos', 'de', 'representação', 'política', 'que', 'o', 'regime', 'democrático', 'foi', 'muitas', 'vezes', 'identificado', ',', 'ao', 'longo', 'da', 'história', ',', 'com', 'a', 'escolha', 'de', 'representantes', 'políticos', 'por', 'sorteio', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,intenso democracia reconhecimento aptidão exercício cargo representação político regime democrático muitas identificar longo história escolha representante político sorteio,intens democrac reconhec aptidã exercíci carg represent polít regim democrá muit identific long histór escolh represent polít sortei,1705
"§ 2º com o requerimento para a obtenção do visto permanente , o estrangeiro firmará o compromisso de não transferir , para o exterior , o montante dos recursos 2 investidos , pelo prazo de cinco anos , a contar da obtenção do visto permanente .","['§', '2º', 'com', 'o', 'requerimento', 'para', 'a', 'obtenção', 'do', 'visto', 'permanente', ',', 'o', 'estrangeiro', 'firmará', 'o', 'compromisso', 'de', 'não', 'transferir', ',', 'para', 'o', 'exterior', ',', 'o', 'montante', 'dos', 'recursos', '2', 'investidos', ',', 'pelo', 'prazo', 'de', 'cinco', 'anos', ',', 'a', 'contar', 'da', 'obtenção', 'do', 'visto', 'permanente', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,2º requerimento obtenção visto permanente estrangeiro firmar compromisso transferir exterior montante recurso 2 investir prazo ano contar obtenção visto permanente,2º requer obtenç vist permanent estrang firm compromiss transfer exteri mont recurs 2 invest praz ano cont obtenç vist permanent,1706
"p l n .4 7 8 8 / 2 0 1 9 a p re s e n ta ç ã o : 0 2 / 0 9 / 2 0 1 9 1 4 : 2 4 5 câmara dos deputados nesse contexto , a presente proposição legislativa tem por objetivo alterar o decreto-lei n o 2.848 , de 7 de dezembro de 1940 – código penal , e a lei no 8.069 , de 13 de julho de 1990 – estatuto da criança e do adolescente , para aumentar a pena dos crimes cometidos contra as crianças e os adolescentes , dispensando uma proteção penal mais adequada aos nossos pequenos brasileiros .","['p', 'l', 'n', '.4', '7', '8', '8', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '2', '/', '0', '9', '/', '2', '0', '1', '9', '1', '4', ':', '2', '4', '5', 'câmara', 'dos', 'deputados', 'nesse', 'contexto', ',', 'a', 'presente', 'proposição', 'legislativa', 'tem', 'por', 'objetivo', 'alterar', 'o', 'decreto-lei', 'n', 'o', '2.848', ',', 'de', '7', 'de', 'dezembro', 'de', '1940', '–', 'código', 'penal', ',', 'e', 'a', 'lei', 'no', '8.069', ',', 'de', '13', 'de', 'julho', 'de', '1990', '–', 'estatuto', 'da', 'criança', 'e', 'do', 'adolescente', ',', 'para', 'aumentar', 'a', 'pena', 'dos', 'crimes', 'cometidos', 'contra', 'as', 'crianças', 'e', 'os', 'adolescentes', ',', 'dispensando', 'uma', 'proteção', 'penal', 'mais', 'adequada', 'aos', 'nossos', 'pequenos', 'brasileiros', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",4,0,1,0,0,0,0,p l n .4 7 8 8 2 0 1 9 p re s n ta ç ã 0 2 0 9 2 0 1 9 1 4 2 4 5 câmara deputado contexto presente proposição legislativo objetivo alterar decreto-lei n 2.848 7 dezembro 1940 código penal lei 8.069 13 julho 1990 estatuto criança adolescente aumentar pena crime cometir criança adolescente dispensar proteção penal adequado pequeno brasileiro,p l n .4 7 8 8 2 0 1 9 p re s n ta ç ã 0 2 0 9 2 0 1 9 1 4 2 4 5 câm deput context pres propos legisl obje alter decreto-l n 2.848 7 dezembr 1940 códig penal lei 8.069 13 julh 1990 estatut crianç adolesc aument pen crim comet crianç adolesc dispens proteç penal adequ pequen brasil,1707
"o marco legal da primeira infância ( lei nº 13.257 , de 8 de março de 2016 ) estabelece a relevância de formular e implementar políticas públicas para a primeira infância em atenção à especificidade e à relevância dos primeiros anos de vida .","['o', 'marco', 'legal', 'da', 'primeira', 'infância', '(', 'lei', 'nº', '13.257', ',', 'de', '8', 'de', 'março', 'de', '2016', ')', 'estabelece', 'a', 'relevância', 'de', 'formular', 'e', 'implementar', 'políticas', 'públicas', 'para', 'a', 'primeira', 'infância', 'em', 'atenção', 'à', 'especificidade', 'e', 'à', 'relevância', 'dos', 'primeiros', 'anos', 'de', 'vida', '.']","['O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,marco legal infância lei nº 13.257 8 março 2016 estabelecer relevância formular implementar política público infância atenção especificidade relevância primeiro ano vida,marc legal infânc lei nº 13.257 8 març 2016 estabelec relev formul implement polít públic infânc atenç especific relev prim ano vid,1708
o art . 227 da constituição federal ( cf / 1988 ) estatui : art . 227 .,"['o', 'art', '.', '227', 'da', 'constituição', 'federal', '(', 'cf', '/', '1988', ')', 'estatui', ':', 'art', '.', '227', '.']","['O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,art 227 constituição federal cf 1988 Estatui art 227,art 227 constitu feder cf 1988 estatu art 227,1709
"tendo em vista que os recursos do programa saúde da família devem ser utilizados integralmente com o pagamento de salários dos profissionais de saúde integrantes do programa , se o município aceitar a transferência e realizar os gastos correspondentes , correrá o risco de sofrer as rigorosas sanções impostas pela lrf .","['tendo', 'em', 'vista', 'que', 'os', 'recursos', 'do', 'programa', 'saúde', 'da', 'família', 'devem', 'ser', 'utilizados', 'integralmente', 'com', 'o', 'pagamento', 'de', 'salários', 'dos', 'profissionais', 'de', 'saúde', 'integrantes', 'do', 'programa', ',', 'se', 'o', 'município', 'aceitar', 'a', 'transferência', 'e', 'realizar', 'os', 'gastos', 'correspondentes', ',', 'correrá', 'o', 'risco', 'de', 'sofrer', 'as', 'rigorosas', 'sanções', 'impostas', 'pela', 'lrf', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'O']",1,0,0,0,1,0,0,ter vista recurso programa saúde família utilizar integralmente pagamento salário profissional saúde integrante programa município aceitar transferência realizar gasto correspondente correr risco sofrer rigoroso sanção impor Lrf,tend vist recurs program saúd famíl utiliz integr pag salári profiss saúd integr program municípi aceit transfer realiz gast correspond corr risc sofr rigor sanç impost lrf,1710
a velocidade excessiva é uma das principais causas dos acidentes de trânsito e uma das ferramentas utilizadas para coibi-la é a fiscalização por meio de equipamentos eletrônicos de fiscalização .,"['a', 'velocidade', 'excessiva', 'é', 'uma', 'das', 'principais', 'causas', 'dos', 'acidentes', 'de', 'trânsito', 'e', 'uma', 'das', 'ferramentas', 'utilizadas', 'para', 'coibi-la', 'é', 'a', 'fiscalização', 'por', 'meio', 'de', 'equipamentos', 'eletrônicos', 'de', 'fiscalização', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,velocidade excessivo principal causa acidente trânsito ferramenta utilizar coibi-la fiscalização equipamento eletrônico fiscalização,veloc excess princip caus acid trânsit ferrament utiliz coibi-l fiscal equip eletrôn fiscal,1711
"projeto de lei nº , de 2019 ( do deputado federal luiz lima ) altera a lei nº 11.771 , de 17 de setembro de 2008 , que “ dispõe sobre a política nacional de turismo , define as atribuições do governo federal no planejamento , desenvolvimento e estímulo ao setor turístico ; revoga a lei n o 6.505 , de 13 de dezembro de 1977 , o decreto-lei n o 2.294 , de 21 de novembro de 1986 , e dispositivos da lei n o 8.181 , de 28 de março de 1991 ; e dá outras providências ” .","['projeto', 'de', 'lei', 'nº', ',', 'de', '2019', '(', 'do', 'deputado', 'federal', 'luiz', 'lima', ')', 'altera', 'a', 'lei', 'nº', '11.771', ',', 'de', '17', 'de', 'setembro', 'de', '2008', ',', 'que', '“', 'dispõe', 'sobre', 'a', 'política', 'nacional', 'de', 'turismo', ',', 'define', 'as', 'atribuições', 'do', 'governo', 'federal', 'no', 'planejamento', ',', 'desenvolvimento', 'e', 'estímulo', 'ao', 'setor', 'turístico', ';', 'revoga', 'a', 'lei', 'n', 'o', '6.505', ',', 'de', '13', 'de', 'dezembro', 'de', '1977', ',', 'o', 'decreto-lei', 'n', 'o', '2.294', ',', 'de', '21', 'de', 'novembro', 'de', '1986', ',', 'e', 'dispositivos', 'da', 'lei', 'n', 'o', '8.181', ',', 'de', '28', 'de', 'março', 'de', '1991', ';', 'e', 'dá', 'outras', 'providências', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",5,1,1,2,0,0,0,projeto lei nº 2019 deputado federal Luiz Lima alterar lei nº 11.771 17 setembro 2008 dispor política nacional turismo definir atribuição governo federal planejamento desenvolvimento estímulo setor turístico revogar Lei n 6.505 13 dezembro 1977 decreto-lei n 2.294 21 novembro 1986 dispositivo lei n 8.181 28 março 1991 providência,projet lei nº 2019 deput feder luiz lim alt lei nº 11.771 17 setembr 2008 dispõ polít nacion tur defin atribu govern feder planej desenvolv estímul set turís revog lei n 6.505 13 dezembr 1977 decreto-l n 2.294 21 novembr 1986 disposi lei n 8.181 28 març 1991 provid,1712
"o presente projeto de lei visa oportunizar que pacientes em tratamento de câncer possam também ter acesso aos protocolos de pesquisa em drogas experimentais para tratamento desta enfermidade , independente de ser primário ou secundário , desde que preencham condicionantes pré-estabelecidas pela pesquisa .","['o', 'presente', 'projeto', 'de', 'lei', 'visa', 'oportunizar', 'que', 'pacientes', 'em', 'tratamento', 'de', 'câncer', 'possam', 'também', 'ter', 'acesso', 'aos', 'protocolos', 'de', 'pesquisa', 'em', 'drogas', 'experimentais', 'para', 'tratamento', 'desta', 'enfermidade', ',', 'independente', 'de', 'ser', 'primário', 'ou', 'secundário', ',', 'desde', 'que', 'preencham', 'condicionantes', 'pré-estabelecidas', 'pela', 'pesquisa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,presente projeto lei visar oportunizar paciente tratamento câncer poder acesso protocolo pesquisa droga experimental tratamento enfermidade independente primário secundário preenchar condicionante pré-estabelecir pesquisa,pres projet lei vis oportun paci trat cânc poss acess protocol pesquis drog experiment trat enferm independ prim secund preench condicion pré-estabelec pesquis,1713
